,N,Type,Loss,method,metric,type_dens
6897,100,uniform_KL_div_weight_estim,0.0492251373884,MLE,KL,uniform
6898,100,uniform_KL_div_weight_estim,0.0524289325981,MLE,KL,uniform
6899,100,uniform_KL_div_weight_estim,0.0492478591997,MLE,KL,uniform
6900,100,uniform_KL_div_weight_estim,0.058749437945,MLE,KL,uniform
6901,100,uniform_KL_div_weight_estim,0.110136569395,MLE,KL,uniform
6902,100,uniform_KL_div_weight_estim,0.0587753968689,MLE,KL,uniform
6903,100,uniform_KL_div_weight_estim,0.0938266361911,MLE,KL,uniform
6904,100,uniform_KL_div_weight_estim,0.0587753968689,MLE,KL,uniform
6905,100,uniform_KL_div_weight_estim,0.064788385169,MLE,KL,uniform
6906,100,uniform_KL_div_weight_estim,0.0713962683893,MLE,KL,uniform
6907,100,uniform_KL_div_weight_estim,0.0517790942425,MLE,KL,uniform
6908,100,uniform_KL_div_weight_estim,0.064788385169,MLE,KL,uniform
6909,100,uniform_KL_div_weight_estim,0.0469734639615,MLE,KL,uniform
6910,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
6911,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
6912,100,uniform_KL_div_weight_estim,0.0492251373884,MLE,KL,uniform
6913,100,uniform_KL_div_weight_estim,0.0504122849949,MLE,KL,uniform
6914,100,uniform_KL_div_weight_estim,0.0563068249286,MLE,KL,uniform
6915,100,uniform_KL_div_weight_estim,0.0492478591997,MLE,KL,uniform
6916,100,uniform_KL_div_weight_estim,0.0524289325981,MLE,KL,uniform
6917,100,uniform_KL_div_weight_estim,0.0517790942425,MLE,KL,uniform
6918,100,uniform_KL_div_weight_estim,0.0504122849949,MLE,KL,uniform
6919,100,uniform_KL_div_weight_estim,0.0688081255059,MLE,KL,uniform
6920,100,uniform_KL_div_weight_estim,0.0524289325981,MLE,KL,uniform
6921,100,uniform_KL_div_weight_estim,0.064788385169,MLE,KL,uniform
6922,100,uniform_KL_div_weight_estim,0.0623154009974,MLE,KL,uniform
6923,100,uniform_KL_div_weight_estim,0.0485570766564,MLE,KL,uniform
6924,100,uniform_KL_div_weight_estim,0.058749437945,MLE,KL,uniform
6925,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
6926,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
6927,100,uniform_KL_div_weight_estim,0.0724071471616,MLE,KL,uniform
6928,100,uniform_KL_div_weight_estim,0.0622170014786,MLE,KL,uniform
6929,100,uniform_KL_div_weight_estim,0.0517790942425,MLE,KL,uniform
6930,100,uniform_KL_div_weight_estim,0.0563068249286,MLE,KL,uniform
6931,100,uniform_KL_div_weight_estim,0.0524289325981,MLE,KL,uniform
6932,100,uniform_KL_div_weight_estim,0.0688081255059,MLE,KL,uniform
6933,100,uniform_KL_div_weight_estim,0.0718229790472,MLE,KL,uniform
6934,100,uniform_KL_div_weight_estim,0.0587753968689,MLE,KL,uniform
6935,100,uniform_KL_div_weight_estim,0.064788385169,MLE,KL,uniform
6936,100,uniform_KL_div_weight_estim,0.0623154009974,MLE,KL,uniform
6937,100,uniform_KL_div_weight_estim,0.0938266361911,MLE,KL,uniform
6938,100,uniform_KL_div_weight_estim,0.0504122849949,MLE,KL,uniform
6939,100,uniform_KL_div_weight_estim,0.0713962683893,MLE,KL,uniform
6940,100,uniform_KL_div_weight_estim,0.0713962683893,MLE,KL,uniform
6941,100,uniform_KL_div_weight_estim,0.0623154009974,MLE,KL,uniform
6942,100,uniform_KL_div_weight_estim,0.0688983830457,MLE,KL,uniform
6943,100,uniform_KL_div_weight_estim,0.0517790942425,MLE,KL,uniform
6944,100,uniform_KL_div_weight_estim,0.0942944831672,MLE,KL,uniform
6945,100,uniform_KL_div_weight_estim,0.058749437945,MLE,KL,uniform
6946,100,uniform_KL_div_weight_estim,0.0688081255059,MLE,KL,uniform
6947,100,uniform_KL_div_weight_estim,0.0688983830457,MLE,KL,uniform
6948,100,uniform_KL_div_weight_estim,0.110136569395,MLE,KL,uniform
6949,100,uniform_KL_div_weight_estim,0.0938266361911,MLE,KL,uniform
6950,100,uniform_KL_div_weight_estim,0.058749437945,MLE,KL,uniform
6951,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
6952,100,uniform_KL_div_weight_estim,0.0688983830457,MLE,KL,uniform
6953,100,uniform_KL_div_weight_estim,0.0492251373884,MLE,KL,uniform
6954,100,uniform_KL_div_weight_estim,0.0938266361911,MLE,KL,uniform
6955,100,uniform_KL_div_weight_estim,0.058749437945,MLE,KL,uniform
6956,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
6957,100,uniform_KL_div_weight_estim,0.0713962683893,MLE,KL,uniform
6958,100,uniform_KL_div_weight_estim,0.0724071471616,MLE,KL,uniform
6959,100,uniform_KL_div_weight_estim,0.0623154009974,MLE,KL,uniform
6960,100,uniform_KL_div_weight_estim,0.0504122849949,MLE,KL,uniform
6961,100,uniform_KL_div_weight_estim,0.104433814555,MLE,KL,uniform
6962,100,uniform_KL_div_weight_estim,0.0469734639615,MLE,KL,uniform
6963,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
6964,100,uniform_KL_div_weight_estim,0.0528331029576,MLE,KL,uniform
6965,100,uniform_KL_div_weight_estim,0.0771909724442,MLE,KL,uniform
6966,100,uniform_KL_div_weight_estim,0.0485570766564,MLE,KL,uniform
6967,100,uniform_KL_div_weight_estim,0.0713962683893,MLE,KL,uniform
6968,100,uniform_KL_div_weight_estim,0.0942944831672,MLE,KL,uniform
6969,100,uniform_KL_div_weight_estim,0.0938266361911,MLE,KL,uniform
6970,100,uniform_KL_div_weight_estim,0.110136569395,MLE,KL,uniform
6971,100,uniform_KL_div_weight_estim,0.0504122849949,MLE,KL,uniform
6972,100,uniform_KL_div_weight_estim,0.0718229790472,MLE,KL,uniform
6973,100,uniform_KL_div_weight_estim,0.064788385169,MLE,KL,uniform
6974,100,uniform_KL_div_weight_estim,0.0524289325981,MLE,KL,uniform
6975,100,uniform_KL_div_weight_estim,0.0713962683893,MLE,KL,uniform
6976,100,uniform_KL_div_weight_estim,0.0718229790472,MLE,KL,uniform
6977,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
6978,100,uniform_KL_div_weight_estim,0.0517790942425,MLE,KL,uniform
6979,100,uniform_KL_div_weight_estim,0.0485570766564,MLE,KL,uniform
6980,100,uniform_KL_div_weight_estim,0.064788385169,MLE,KL,uniform
6981,100,uniform_KL_div_weight_estim,0.0563068249286,MLE,KL,uniform
6982,100,uniform_KL_div_weight_estim,0.0800603812683,MLE,KL,uniform
6983,100,uniform_KL_div_weight_estim,0.0623154009974,MLE,KL,uniform
6984,100,uniform_KL_div_weight_estim,0.0688983830457,MLE,KL,uniform
6985,100,uniform_KL_div_weight_estim,0.0504122849949,MLE,KL,uniform
6986,100,uniform_KL_div_weight_estim,0.0688081255059,MLE,KL,uniform
6987,100,uniform_KL_div_weight_estim,0.0469734639615,MLE,KL,uniform
6988,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
6989,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
6990,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
6991,100,uniform_KL_div_weight_estim,0.0800603812683,MLE,KL,uniform
6992,100,uniform_KL_div_weight_estim,0.0485570766564,MLE,KL,uniform
6993,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
6994,100,uniform_KL_div_weight_estim,0.0800603812683,MLE,KL,uniform
6995,100,uniform_KL_div_weight_estim,0.104433814555,MLE,KL,uniform
6996,100,uniform_KL_div_weight_estim,0.0492478591997,MLE,KL,uniform
6997,100,uniform_KL_div_weight_estim,0.0718229790472,MLE,KL,uniform
6998,100,uniform_KL_div_weight_estim,0.0563068249286,MLE,KL,uniform
6999,100,uniform_KL_div_weight_estim,0.0800603812683,MLE,KL,uniform
7000,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
7001,100,uniform_KL_div_weight_estim,0.0942944831672,MLE,KL,uniform
7002,100,uniform_KL_div_weight_estim,0.0485570766564,MLE,KL,uniform
7003,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
7004,100,uniform_KL_div_weight_estim,0.0942944831672,MLE,KL,uniform
7005,100,uniform_KL_div_weight_estim,0.0469734639615,MLE,KL,uniform
7006,100,uniform_KL_div_weight_estim,0.0563068249286,MLE,KL,uniform
7007,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
7008,100,uniform_KL_div_weight_estim,0.0563068249286,MLE,KL,uniform
7009,100,uniform_KL_div_weight_estim,0.110136569395,MLE,KL,uniform
7010,100,uniform_KL_div_weight_estim,0.0485570766564,MLE,KL,uniform
7011,100,uniform_KL_div_weight_estim,0.0718229790472,MLE,KL,uniform
7012,100,uniform_KL_div_weight_estim,0.0688983830457,MLE,KL,uniform
7013,100,uniform_KL_div_weight_estim,0.0492251373884,MLE,KL,uniform
7014,100,uniform_KL_div_weight_estim,0.0492251373884,MLE,KL,uniform
7015,100,uniform_KL_div_weight_estim,0.0688081255059,MLE,KL,uniform
7016,100,uniform_KL_div_weight_estim,0.0563068249286,MLE,KL,uniform
7017,100,uniform_KL_div_weight_estim,0.0352548629397,MLE,KL,uniform
7018,100,uniform_KL_div_weight_estim,0.0800603812683,MLE,KL,uniform
7019,100,uniform_KL_div_weight_estim,0.110136569395,MLE,KL,uniform
7020,100,uniform_KL_div_weight_estim,0.064788385169,MLE,KL,uniform
7021,100,uniform_KL_div_weight_estim,0.0718229790472,MLE,KL,uniform
7022,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
7023,100,uniform_KL_div_weight_estim,0.0771909724442,MLE,KL,uniform
7024,100,uniform_KL_div_weight_estim,0.110136569395,MLE,KL,uniform
7025,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
7026,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
7027,100,uniform_KL_div_weight_estim,0.0938266361911,MLE,KL,uniform
7028,100,uniform_KL_div_weight_estim,0.0517790942425,MLE,KL,uniform
7029,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
7030,100,uniform_KL_div_weight_estim,0.0485570766564,MLE,KL,uniform
7031,100,uniform_KL_div_weight_estim,0.0622170014786,MLE,KL,uniform
7032,100,uniform_KL_div_weight_estim,0.058749437945,MLE,KL,uniform
7033,100,uniform_KL_div_weight_estim,0.0622170014786,MLE,KL,uniform
7034,100,uniform_KL_div_weight_estim,0.0469734639615,MLE,KL,uniform
7035,100,uniform_KL_div_weight_estim,0.0622170014786,MLE,KL,uniform
7036,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
7037,100,uniform_KL_div_weight_estim,0.0688081255059,MLE,KL,uniform
7038,100,uniform_KL_div_weight_estim,0.0524289325981,MLE,KL,uniform
7039,100,uniform_KL_div_weight_estim,0.0688983830457,MLE,KL,uniform
7040,100,uniform_KL_div_weight_estim,0.0469734639615,MLE,KL,uniform
7041,100,uniform_KL_div_weight_estim,0.0800603812683,MLE,KL,uniform
7042,100,uniform_KL_div_weight_estim,0.0524289325981,MLE,KL,uniform
7043,100,uniform_KL_div_weight_estim,0.0623154009974,MLE,KL,uniform
7044,100,uniform_KL_div_weight_estim,0.0492478591997,MLE,KL,uniform
7045,100,uniform_KL_div_weight_estim,0.058749437945,MLE,KL,uniform
7046,100,uniform_KL_div_weight_estim,0.0800603812683,MLE,KL,uniform
7047,100,uniform_KL_div_weight_estim,0.0623154009974,MLE,KL,uniform
7048,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
7049,100,uniform_KL_div_weight_estim,0.0688081255059,MLE,KL,uniform
7050,100,uniform_KL_div_weight_estim,0.0517790942425,MLE,KL,uniform
7051,100,uniform_KL_div_weight_estim,0.0469734639615,MLE,KL,uniform
7052,100,uniform_KL_div_weight_estim,0.0623154009974,MLE,KL,uniform
7053,100,uniform_KL_div_weight_estim,0.0524289325981,MLE,KL,uniform
7054,100,uniform_KL_div_weight_estim,0.0492478591997,MLE,KL,uniform
7055,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
7056,100,uniform_KL_div_weight_estim,0.0688983830457,MLE,KL,uniform
7057,100,uniform_KL_div_weight_estim,0.0622170014786,MLE,KL,uniform
7058,100,uniform_KL_div_weight_estim,0.0938266361911,MLE,KL,uniform
7059,100,uniform_KL_div_weight_estim,0.0942944831672,MLE,KL,uniform
7060,100,uniform_KL_div_weight_estim,0.0460135230648,MLE,KL,uniform
7061,100,uniform_KL_div_weight_estim,0.0938266361911,MLE,KL,uniform
7062,100,uniform_KL_div_weight_estim,0.0718229790472,MLE,KL,uniform
7063,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
7064,100,uniform_KL_div_weight_estim,0.0688081255059,MLE,KL,uniform
7065,100,uniform_KL_div_weight_estim,0.0713962683893,MLE,KL,uniform
7066,100,uniform_KL_div_weight_estim,0.0771909724442,MLE,KL,uniform
7067,100,uniform_KL_div_weight_estim,0.0713962683893,MLE,KL,uniform
7068,100,uniform_KL_div_weight_estim,0.0469734639615,MLE,KL,uniform
7069,100,uniform_KL_div_weight_estim,0.0800603812683,MLE,KL,uniform
7070,100,uniform_KL_div_weight_estim,0.0563068249286,MLE,KL,uniform
7071,100,uniform_KL_div_weight_estim,0.0492251373884,MLE,KL,uniform
7072,100,uniform_KL_div_weight_estim,0.0492478591997,MLE,KL,uniform
7073,100,uniform_KL_div_weight_estim,0.0942944831672,MLE,KL,uniform
7074,100,uniform_KL_div_weight_estim,0.0492478591997,MLE,KL,uniform
7075,100,uniform_KL_div_weight_estim,0.0622170014786,MLE,KL,uniform
7076,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
7077,100,uniform_KL_div_weight_estim,0.0492251373884,MLE,KL,uniform
7078,100,uniform_KL_div_weight_estim,0.0485570766564,MLE,KL,uniform
7079,100,uniform_KL_div_weight_estim,0.0622170014786,MLE,KL,uniform
7080,100,uniform_KL_div_weight_estim,0.110136569395,MLE,KL,uniform
7081,100,uniform_KL_div_weight_estim,0.0504122849949,MLE,KL,uniform
7082,100,uniform_KL_div_weight_estim,0.0745525256868,MLE,KL,uniform
7083,100,uniform_KL_div_weight_estim,0.0719600747517,MLE,KL,uniform
7084,500,uniform_KL_div_weight_estim,0.0471343455161,MLE,KL,uniform
7085,500,uniform_KL_div_weight_estim,0.0472319993685,MLE,KL,uniform
7086,500,uniform_KL_div_weight_estim,0.0508863611806,MLE,KL,uniform
7087,500,uniform_KL_div_weight_estim,0.0409354581817,MLE,KL,uniform
7088,500,uniform_KL_div_weight_estim,0.0409354581817,MLE,KL,uniform
7089,500,uniform_KL_div_weight_estim,0.0393380386775,MLE,KL,uniform
7090,500,uniform_KL_div_weight_estim,0.0393380386775,MLE,KL,uniform
7091,500,uniform_KL_div_weight_estim,0.053473806948,MLE,KL,uniform
7092,500,uniform_KL_div_weight_estim,0.0423717992442,MLE,KL,uniform
7093,500,uniform_KL_div_weight_estim,0.040606270971,MLE,KL,uniform
7094,500,uniform_KL_div_weight_estim,0.0416044429725,MLE,KL,uniform
7095,500,uniform_KL_div_weight_estim,0.0411264572797,MLE,KL,uniform
7096,500,uniform_KL_div_weight_estim,0.0409354581817,MLE,KL,uniform
7097,500,uniform_KL_div_weight_estim,0.0383514495266,MLE,KL,uniform
7098,500,uniform_KL_div_weight_estim,0.0604257148612,MLE,KL,uniform
7099,500,uniform_KL_div_weight_estim,0.0475184924447,MLE,KL,uniform
7100,500,uniform_KL_div_weight_estim,0.0409354581817,MLE,KL,uniform
7101,500,uniform_KL_div_weight_estim,0.0485576261369,MLE,KL,uniform
7102,500,uniform_KL_div_weight_estim,0.0471343455161,MLE,KL,uniform
7103,500,uniform_KL_div_weight_estim,0.0423717992442,MLE,KL,uniform
7104,500,uniform_KL_div_weight_estim,0.0472319993685,MLE,KL,uniform
7105,500,uniform_KL_div_weight_estim,0.0399690216093,MLE,KL,uniform
7106,500,uniform_KL_div_weight_estim,0.043506569575,MLE,KL,uniform
7107,500,uniform_KL_div_weight_estim,0.0401283409811,MLE,KL,uniform
7108,500,uniform_KL_div_weight_estim,0.0471343455161,MLE,KL,uniform
7109,500,uniform_KL_div_weight_estim,0.0401283409811,MLE,KL,uniform
7110,500,uniform_KL_div_weight_estim,0.0423717992442,MLE,KL,uniform
7111,500,uniform_KL_div_weight_estim,0.053473806948,MLE,KL,uniform
7112,500,uniform_KL_div_weight_estim,0.0390116011465,MLE,KL,uniform
7113,500,uniform_KL_div_weight_estim,0.043506569575,MLE,KL,uniform
7114,500,uniform_KL_div_weight_estim,0.053473806948,MLE,KL,uniform
7115,500,uniform_KL_div_weight_estim,0.0383514495266,MLE,KL,uniform
7116,500,uniform_KL_div_weight_estim,0.0423717992442,MLE,KL,uniform
7117,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7118,500,uniform_KL_div_weight_estim,0.043506569575,MLE,KL,uniform
7119,500,uniform_KL_div_weight_estim,0.0504412818546,MLE,KL,uniform
7120,500,uniform_KL_div_weight_estim,0.043506569575,MLE,KL,uniform
7121,500,uniform_KL_div_weight_estim,0.0401283409811,MLE,KL,uniform
7122,500,uniform_KL_div_weight_estim,0.0383514495266,MLE,KL,uniform
7123,500,uniform_KL_div_weight_estim,0.0475184924447,MLE,KL,uniform
7124,500,uniform_KL_div_weight_estim,0.0471343455161,MLE,KL,uniform
7125,500,uniform_KL_div_weight_estim,0.0604257148612,MLE,KL,uniform
7126,500,uniform_KL_div_weight_estim,0.0485576261369,MLE,KL,uniform
7127,500,uniform_KL_div_weight_estim,0.0496246494532,MLE,KL,uniform
7128,500,uniform_KL_div_weight_estim,0.0383514495266,MLE,KL,uniform
7129,500,uniform_KL_div_weight_estim,0.0411264572797,MLE,KL,uniform
7130,500,uniform_KL_div_weight_estim,0.0401283409811,MLE,KL,uniform
7131,500,uniform_KL_div_weight_estim,0.043506569575,MLE,KL,uniform
7132,500,uniform_KL_div_weight_estim,0.0392170666404,MLE,KL,uniform
7133,500,uniform_KL_div_weight_estim,0.0471343455161,MLE,KL,uniform
7134,500,uniform_KL_div_weight_estim,0.0523603816737,MLE,KL,uniform
7135,500,uniform_KL_div_weight_estim,0.0423717992442,MLE,KL,uniform
7136,500,uniform_KL_div_weight_estim,0.0604257148612,MLE,KL,uniform
7137,500,uniform_KL_div_weight_estim,0.053473806948,MLE,KL,uniform
7138,500,uniform_KL_div_weight_estim,0.043506569575,MLE,KL,uniform
7139,500,uniform_KL_div_weight_estim,0.0409354581817,MLE,KL,uniform
7140,500,uniform_KL_div_weight_estim,0.0471343455161,MLE,KL,uniform
7141,500,uniform_KL_div_weight_estim,0.0523603816737,MLE,KL,uniform
7142,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7143,500,uniform_KL_div_weight_estim,0.0393380386775,MLE,KL,uniform
7144,500,uniform_KL_div_weight_estim,0.0485576261369,MLE,KL,uniform
7145,500,uniform_KL_div_weight_estim,0.0401283409811,MLE,KL,uniform
7146,500,uniform_KL_div_weight_estim,0.053473806948,MLE,KL,uniform
7147,500,uniform_KL_div_weight_estim,0.0416044429725,MLE,KL,uniform
7148,500,uniform_KL_div_weight_estim,0.0504412818546,MLE,KL,uniform
7149,500,uniform_KL_div_weight_estim,0.0496246494532,MLE,KL,uniform
7150,500,uniform_KL_div_weight_estim,0.0390116011465,MLE,KL,uniform
7151,500,uniform_KL_div_weight_estim,0.0383514495266,MLE,KL,uniform
7152,500,uniform_KL_div_weight_estim,0.040606270971,MLE,KL,uniform
7153,500,uniform_KL_div_weight_estim,0.0616945492618,MLE,KL,uniform
7154,500,uniform_KL_div_weight_estim,0.0393380386775,MLE,KL,uniform
7155,500,uniform_KL_div_weight_estim,0.0475184924447,MLE,KL,uniform
7156,500,uniform_KL_div_weight_estim,0.0383514495266,MLE,KL,uniform
7157,500,uniform_KL_div_weight_estim,0.0383514495266,MLE,KL,uniform
7158,500,uniform_KL_div_weight_estim,0.0604257148612,MLE,KL,uniform
7159,500,uniform_KL_div_weight_estim,0.0523603816737,MLE,KL,uniform
7160,500,uniform_KL_div_weight_estim,0.0604257148612,MLE,KL,uniform
7161,500,uniform_KL_div_weight_estim,0.043506569575,MLE,KL,uniform
7162,500,uniform_KL_div_weight_estim,0.0472319993685,MLE,KL,uniform
7163,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7164,500,uniform_KL_div_weight_estim,0.043506569575,MLE,KL,uniform
7165,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7166,500,uniform_KL_div_weight_estim,0.040606270971,MLE,KL,uniform
7167,500,uniform_KL_div_weight_estim,0.0496246494532,MLE,KL,uniform
7168,500,uniform_KL_div_weight_estim,0.0324536071739,MLE,KL,uniform
7169,500,uniform_KL_div_weight_estim,0.0416044429725,MLE,KL,uniform
7170,500,uniform_KL_div_weight_estim,0.0324536071739,MLE,KL,uniform
7171,500,uniform_KL_div_weight_estim,0.0423717992442,MLE,KL,uniform
7172,500,uniform_KL_div_weight_estim,0.0399690216093,MLE,KL,uniform
7173,500,uniform_KL_div_weight_estim,0.040606270971,MLE,KL,uniform
7174,500,uniform_KL_div_weight_estim,0.0471343455161,MLE,KL,uniform
7175,500,uniform_KL_div_weight_estim,0.0399690216093,MLE,KL,uniform
7176,500,uniform_KL_div_weight_estim,0.0423717992442,MLE,KL,uniform
7177,500,uniform_KL_div_weight_estim,0.0523603816737,MLE,KL,uniform
7178,500,uniform_KL_div_weight_estim,0.0411264572797,MLE,KL,uniform
7179,500,uniform_KL_div_weight_estim,0.0475184924447,MLE,KL,uniform
7180,500,uniform_KL_div_weight_estim,0.0411264572797,MLE,KL,uniform
7181,500,uniform_KL_div_weight_estim,0.040606270971,MLE,KL,uniform
7182,500,uniform_KL_div_weight_estim,0.0485576261369,MLE,KL,uniform
7183,500,uniform_KL_div_weight_estim,0.0496246494532,MLE,KL,uniform
7184,500,uniform_KL_div_weight_estim,0.053473806948,MLE,KL,uniform
7185,500,uniform_KL_div_weight_estim,0.0471343455161,MLE,KL,uniform
7186,500,uniform_KL_div_weight_estim,0.0416044429725,MLE,KL,uniform
7187,500,uniform_KL_div_weight_estim,0.0508863611806,MLE,KL,uniform
7188,500,uniform_KL_div_weight_estim,0.0401283409811,MLE,KL,uniform
7189,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7190,500,uniform_KL_div_weight_estim,0.0508863611806,MLE,KL,uniform
7191,500,uniform_KL_div_weight_estim,0.053473806948,MLE,KL,uniform
7192,500,uniform_KL_div_weight_estim,0.0411264572797,MLE,KL,uniform
7193,500,uniform_KL_div_weight_estim,0.0411264572797,MLE,KL,uniform
7194,500,uniform_KL_div_weight_estim,0.0416044429725,MLE,KL,uniform
7195,500,uniform_KL_div_weight_estim,0.0496246494532,MLE,KL,uniform
7196,500,uniform_KL_div_weight_estim,0.0324536071739,MLE,KL,uniform
7197,500,uniform_KL_div_weight_estim,0.0390116011465,MLE,KL,uniform
7198,500,uniform_KL_div_weight_estim,0.0390116011465,MLE,KL,uniform
7199,500,uniform_KL_div_weight_estim,0.0508863611806,MLE,KL,uniform
7200,500,uniform_KL_div_weight_estim,0.0393380386775,MLE,KL,uniform
7201,500,uniform_KL_div_weight_estim,0.0401283409811,MLE,KL,uniform
7202,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7203,500,uniform_KL_div_weight_estim,0.0475184924447,MLE,KL,uniform
7204,500,uniform_KL_div_weight_estim,0.0472319993685,MLE,KL,uniform
7205,500,uniform_KL_div_weight_estim,0.0390116011465,MLE,KL,uniform
7206,500,uniform_KL_div_weight_estim,0.0411264572797,MLE,KL,uniform
7207,500,uniform_KL_div_weight_estim,0.0604257148612,MLE,KL,uniform
7208,500,uniform_KL_div_weight_estim,0.0324536071739,MLE,KL,uniform
7209,500,uniform_KL_div_weight_estim,0.0508863611806,MLE,KL,uniform
7210,500,uniform_KL_div_weight_estim,0.0485576261369,MLE,KL,uniform
7211,500,uniform_KL_div_weight_estim,0.0324536071739,MLE,KL,uniform
7212,500,uniform_KL_div_weight_estim,0.0390116011465,MLE,KL,uniform
7213,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7214,500,uniform_KL_div_weight_estim,0.0485576261369,MLE,KL,uniform
7215,500,uniform_KL_div_weight_estim,0.0604257148612,MLE,KL,uniform
7216,500,uniform_KL_div_weight_estim,0.0399690216093,MLE,KL,uniform
7217,500,uniform_KL_div_weight_estim,0.0399690216093,MLE,KL,uniform
7218,500,uniform_KL_div_weight_estim,0.0508863611806,MLE,KL,uniform
7219,500,uniform_KL_div_weight_estim,0.0411264572797,MLE,KL,uniform
7220,500,uniform_KL_div_weight_estim,0.0523603816737,MLE,KL,uniform
7221,500,uniform_KL_div_weight_estim,0.0393380386775,MLE,KL,uniform
7222,500,uniform_KL_div_weight_estim,0.0475184924447,MLE,KL,uniform
7223,500,uniform_KL_div_weight_estim,0.0393380386775,MLE,KL,uniform
7224,500,uniform_KL_div_weight_estim,0.0496246494532,MLE,KL,uniform
7225,500,uniform_KL_div_weight_estim,0.0393380386775,MLE,KL,uniform
7226,500,uniform_KL_div_weight_estim,0.040606270971,MLE,KL,uniform
7227,500,uniform_KL_div_weight_estim,0.0523603816737,MLE,KL,uniform
7228,500,uniform_KL_div_weight_estim,0.0475184924447,MLE,KL,uniform
7229,500,uniform_KL_div_weight_estim,0.0472319993685,MLE,KL,uniform
7230,500,uniform_KL_div_weight_estim,0.0390116011465,MLE,KL,uniform
7231,500,uniform_KL_div_weight_estim,0.0496246494532,MLE,KL,uniform
7232,500,uniform_KL_div_weight_estim,0.0485576261369,MLE,KL,uniform
7233,500,uniform_KL_div_weight_estim,0.0472319993685,MLE,KL,uniform
7234,500,uniform_KL_div_weight_estim,0.0472319993685,MLE,KL,uniform
7235,500,uniform_KL_div_weight_estim,0.0475184924447,MLE,KL,uniform
7236,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7237,500,uniform_KL_div_weight_estim,0.0416044429725,MLE,KL,uniform
7238,500,uniform_KL_div_weight_estim,0.0508863611806,MLE,KL,uniform
7239,500,uniform_KL_div_weight_estim,0.0324536071739,MLE,KL,uniform
7240,500,uniform_KL_div_weight_estim,0.040606270971,MLE,KL,uniform
7241,500,uniform_KL_div_weight_estim,0.0324536071739,MLE,KL,uniform
7242,500,uniform_KL_div_weight_estim,0.0401283409811,MLE,KL,uniform
7243,500,uniform_KL_div_weight_estim,0.0523603816737,MLE,KL,uniform
7244,500,uniform_KL_div_weight_estim,0.0383514495266,MLE,KL,uniform
7245,500,uniform_KL_div_weight_estim,0.0390116011465,MLE,KL,uniform
7246,500,uniform_KL_div_weight_estim,0.0496246494532,MLE,KL,uniform
7247,500,uniform_KL_div_weight_estim,0.0735899329704,MLE,KL,uniform
7248,500,uniform_KL_div_weight_estim,0.0523603816737,MLE,KL,uniform
7249,500,uniform_KL_div_weight_estim,0.0399690216093,MLE,KL,uniform
7250,500,uniform_KL_div_weight_estim,0.053473806948,MLE,KL,uniform
7251,500,uniform_KL_div_weight_estim,0.0416044429725,MLE,KL,uniform
7252,500,uniform_KL_div_weight_estim,0.040606270971,MLE,KL,uniform
7253,500,uniform_KL_div_weight_estim,0.0399690216093,MLE,KL,uniform
7254,500,uniform_KL_div_weight_estim,0.0472319993685,MLE,KL,uniform
7255,500,uniform_KL_div_weight_estim,0.0399690216093,MLE,KL,uniform
